RDKit Canonical Smiles,Molecule ChEMBL ID,Embeddings_tsne_x,Embeddings_tsne_y,Embeddings_Divergence_Pearson_Correlation,Embeddings_Divergence_Kendall_Correlation
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3N)cc1)CC2,CHEMBL429515,0.36523342,0.6180748,0.659191125989037,0.105092422880501
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccnc4ccccc34)cc1)CC2,CHEMBL258575,0.34797174,0.6463298,0.730039595883779,0.13636203857607
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3[N+](=O)[O-])cc1)CC2,CHEMBL258574,0.38003454,0.55995625,0.521070362956239,0.08154605577009
Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1,CHEMBL259077,0.32477593,0.7064233,0.751457531204886,0.049729083705352
O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1ccccc1[N+](=O)[O-],CHEMBL258456,0.34304404,0.72392106,0.779202762585884,0.021874168294508
COc1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,CHEMBL260896,0.38895366,0.57889175,0.439505666428546,0.044612054896329
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL160,0.9773177,0.07876292,0.711710600906958,0.420610729189159
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc(Br)c3)cc1)CC2,CHEMBL259789,0.3715592,0.63592297,0.655537936254656,0.091850416041057
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@](O)(C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372507,0.9767202,0.009234637,0.716914633407876,0.419691773083123
CC/C=C/C[C@@H](C)C[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372475,0.983835,0.100746185,0.707885233238077,0.415935602769925
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](C)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372474,0.97338617,0.043429464,0.708260583148989,0.419611427194071
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N1C,CHEMBL2372479,0.98194444,0.031763107,0.708310483568126,0.419531081305018
CCCCCCC[C@@H]1CC(=O)O[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)[C@H](OCOC)CC(=O)O1,CHEMBL38932,0.729986,0.1802876,0.868926972129718,0.404114713843095
CCCCCCC[C@H]1OC(=O)C[C@H](O)[C@H](Cc2ccccc2)N(C)C(=O)C(C)(C)OC(=O)[C@H]1C,CHEMBL290635,0.716494,0.16492194,0.839770796326257,0.402146239561311
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@H](O)c2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,CHEMBL2369617,0.8714509,0.1084041,0.752532544399469,0.414720371198007
CC/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CCCCN)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372473,0.94575346,0.101644546,0.728523961512545,0.423638764882821
CC/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CO)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372491,0.950863,0.07973486,0.72185419392394,0.422528987290285
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H]([C@@H](C)CC)C(=O)N1C,CHEMBL2372499,0.96806586,0.07792249,0.716284332328656,0.421856090469471
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372496,0.9639629,0.04472816,0.710839260142688,0.420359648285871
CN(C)c1ccc2c(-c3ccccc3)c3ccc(=[N+](C)C)cc-3[se]c2c1.[Br-],CHEMBL454113,0.35565898,0.8940488,0.659865712736737,-0.123481588237362
COc1ccc(/C=C/C(=O)c2cccc(Nc3ncnc4cc(OC)c(OC)cc34)c2)cc1,CHEMBL3810327,0.13193437,0.52388126,0.821331364572971,0.240133775905272
COc1ccc(/C=C/C(=O)c2ccc(Nc3ncnc4ccccc34)cc2)cc1OC,CHEMBL3809167,0.11761546,0.5346793,0.794815716105981,0.229734004891056
CN(C)c1ccc2c(-c3ccc(C(=S)N4CCCCC4)s3)c3ccc(=[N+](C)C)cc-3sc2c1.F[P-](F)(F)(F)(F)F,CHEMBL495469,0.40509138,0.98180336,0.503926033501389,-0.172758726316794
C[N+](C)=c1ccc2c(-c3ccc(C(=S)N4CCCCC4)s3)c3cc4c5c(c3sc-2c1)CCCN5CCC4.F[P-](F)(F)(F)(F)F,CHEMBL450642,0.4245002,0.9769786,0.486048001011786,-0.167149578937325
CCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(C)C1=O,CHEMBL2372457,0.9851315,0.123671204,0.699436537470522,0.411551730198505
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,CHEMBL1423,0.5657968,0.68606937,0.644989439461896,0.010148690110928
CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,CHEMBL163,0.5987947,0.4748976,0.580408747597273,0.192599139294664
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC1=O,CHEMBL2369624,0.8484859,0.10116291,0.765683012048037,0.415910494679596
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CHEMBL157101,0.59612674,0.7539141,0.503177646644864,-0.008014502432974
CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@](O)(C(C)C)NC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@H](C)C/C=C/CO)N(C)C(=O)[C@H](C(C)C)N(C)C1=O,CHEMBL2372498,0.98039186,0,0.723027735158951,0.421318777336433
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@](O)(C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372487,0.9877175,0.011110663,0.719024014388798,0.420545448154304
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372468,0.98025763,0.041585,0.704297040666889,0.418642254907376
C/C=C/C[C@@H](C)C[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372480,0.9770471,0.10535517,0.708841276095807,0.416357418687449
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,CHEMBL23,0.38470834,0.49006617,-0.591703451103701,-0.109541576486776
COc1ccc2c(c1)C(=O)CC(c1ccccc1)O2,CHEMBL476292,0.27287126,0.35756543,0.343422822961003,0.126363997007116
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,CHEMBL73930,0.17114562,0.31749725,0.760934804395194,0.198574864792934
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CHEMBL941,0.30697066,0.6803375,0.731374001379774,0.054308799381337
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccccc3)cc1)CC2,CHEMBL346292,0.3272924,0.65052265,0.719628846866518,0.131470982580007
C/C=C/C[C@@H](C)[C@@H](O)C1NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](C(C)C)NC1=O,CHEMBL2370884,0.98808825,0.045033902,0.705332730551837,0.418898357428731
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CCC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372460,0.9553404,0.054712772,0.716046358400893,0.421303712482236
CC(C)(C)OC(=O)[C@H](CCCCNC(=O)OCc1ccccc1)NC(=O)[C@@H]1C[C@@H](OC(=O)C2CCCCC2)CN1C(=O)OC(C)(C)C,CHEMBL1253373,0.6330474,0.44555458,0.794185072883213,0.297450524508007
CN(C)c1cccc(-c2c3ccc(=[N+](C)C)cc-3[se]c3c4c5c(cc23)CCCN5CCC4)c1.[Br-],CHEMBL522966,0.36742765,0.8913963,0.620574935964179,-0.125650927241776
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372485,0.96101594,0.04348463,0.710996564396629,0.420319475341344
COc1cccc(CCc2ccccc2OCCCCCN2CCN(C)CC2)c1,CHEMBL485719,0.50686353,0.6198051,0.592051171067292,-0.043753358207082
COc1cccc(CCc2ccccc2OCCN2CCN(c3cccc(Cl)c3)CC2)c1,CHEMBL515853,0.4982784,0.6696789,0.508090163907634,-0.064326927422554
COc1cccc(CCc2ccccc2OCCN2CCN(c3ccccc3OC)CC2)c1,CHEMBL514286,0.48793218,0.65512764,0.428158826532843,-0.083670200211912
COc1cccc(CCc2ccccc2OCCN2CCN(c3ccc(F)cc3)CC2)c1,CHEMBL458992,0.5051614,0.6726744,0.509587893455227,-0.068605346014593
COc1cccc(CCc2ccccc2OCCCCN2CCN(c3cccc(Cl)c3)CC2)c1,CHEMBL457889,0.4989093,0.65462935,0.558321150232172,-0.060475346366106
COc1cccc(CCc2ccccc2OCCCCN2CCN(c3ccc(F)cc3)CC2)c1,CHEMBL456673,0.5040447,0.65778434,0.567371640785089,-0.061434475416669
COc1cc(OC)c2c(=O)cc(C(=O)N3CCN(CCc4ccc([N+](=O)[O-])cc4)CC3)oc2c1,CHEMBL3763433,0.41488838,0.7949048,0.491192832428953,-0.035839288135423
COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CHEMBL197,0.34633854,0.3904197,0.351417172240006,0.118525251206444
COc1cccc(CCc2ccccc2OCCCN2CCN(c3ccc(F)cc3)CC2)c1,CHEMBL457921,0.50454825,0.66614497,0.541238703179684,-0.065908737113273
COc1cccc(CCc2ccccc2OCCCN2CCc3ccccc3C2)c1,CHEMBL485720,0.4758881,0.64658463,0.549753100607001,-0.048975840995486
COc1cccc(CCc2ccccc2OCCN2CCN(c3ncccn3)CC2)c1,CHEMBL456674,0.52050364,0.6606661,0.499724868168359,-0.071608273617925
COc1cccc(CCc2ccccc2OCCCCN2CCN(c3ncccn3)CC2)c1,CHEMBL487760,0.518639,0.6484465,0.567477337646549,-0.05211937390466
O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)Nc1ccccc1NC(=O)c1cnc2ccccc2c1,CHEMBL248480,0.31421575,0.699267,0.775850913129125,0.072652770175606
COc1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,CHEMBL247473,0.3381402,0.5947119,0.632925556565624,0.134443780474945
CCCCCCC[C@H]1OC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H]1C,CHEMBL269137,0.72890544,0.15565667,0.841574059105959,0.415764867755688
CCCCCCC[C@H]1OC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C(=O)COC(=O)[C@H]1C,CHEMBL290049,0.7198625,0.16483167,0.829972652909826,0.39411667227414
CCCCCCC[C@H]1OC(=O)C[C@@H](OCOC)[C@H](Cc2ccccc2)N(C)C(=O)COC(=O)[C@H]1C,CHEMBL39858,0.71828616,0.18270826,0.859297080703263,0.390415739759665
COc1ccc(NC(=O)c2cc(O)c(O)c(OC)c2)c([N+](=O)[O-])c1,CHEMBL1945514,0.007825464,0.48570246,0.796158686537553,0.158738368677155
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc4c(c3)OCO4)cc1)CC2,CHEMBL474179,0.38304293,0.6525415,0.511689791058996,0.00402733768875
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(N)cc3)cc1)CC2,CHEMBL261632,0.3624015,0.61985195,0.679543501558782,0.110219494925655
Nc1ccccc1NC(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1,CHEMBL472819,0.32319075,0.70764565,0.741162966770911,0.03909831826011
COc1cc(/C=C/C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)c([N+](=O)[O-])cc1OC,CHEMBL471719,0.3789279,0.55747116,0.483893986491793,0.063312560573268
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3cccc(N)c3)cc1)CC2,CHEMBL474756,0.35635865,0.6121023,0.67323453884854,0.102762392097982
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@](O)(C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372504,0.98423374,0.013118833,0.715177433517483,0.419390475999176
CC/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372470,0.98425245,0.075253725,0.710078577585775,0.419681729846991
CC/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372501,0.93712366,0.09241068,0.726349564557222,0.418873249338402
CC/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372484,0.9319426,0.09145707,0.735425428986151,0.419842421625096
C/C=C/CC(C)C(C)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N1C,CHEMBL2021596,0.98516464,0.090194196,0.707430614157328,0.41759273673163
CC/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372464,0.9688519,0.07398078,0.713471005731041,0.421203280120921
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H]([C@H](C)CO)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,CHEMBL2369619,0.8630401,0.110779196,0.759868845870342,0.416573348264278
CCCCCCC[C@H]1OC(=O)C[C@@H](OCOC)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)OC(=O)[C@H]1C,CHEMBL39969,0.7199335,0.17686668,0.855595395588794,0.401769618206379
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@]2(OC2(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,CHEMBL2369618,0.84216493,0.108876705,0.779531318284551,0.418878270956468
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL17157,0.62516224,0.64723414,0.575949169594267,0.022858405435399
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)C(C(C)C)OC1=O,CHEMBL1790698,0.8441793,0.08654988,0.776723287645625,0.416954991237277
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,CHEMBL1790677,0.87261194,0.07858193,0.761104225121317,0.423186819256901
Cc1nc(COc2ccc(C[C@H](NC(=O)O[C@H]3CO[C@H]4OCC[C@@H]34)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc4c(c3)OCO4)cc2)cs1,CHEMBL206031,0.6136901,0.51083535,0.757220639749863,0.168635977884794
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3)cc1)CC2,CHEMBL471170,0.36253685,0.6334455,0.681270659891761,0.106714405515745
COC(=O)N1C2C3C4N(C(=O)OC)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,CHEMBL207637,0.65378726,0.21762186,0.778189854256545,0.33943125153787
COc1ccc(CCN(C)CC#CCN2C(=O)C3C4c5ccccc5C(c5ccccc54)C3C2=O)cc1OC,CHEMBL209247,0.38172767,0.5013078,-0.425226207150275,-0.11226831509649
CC/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H]([C@@H](C)CC)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372466,0.95758736,0.07457727,0.717841607893828,0.422056955192102
Oc1ccc(-c2ccccc2-c2cc(O)cc(O)c2)cc1,CHEMBL208098,0.04920864,0.4522139,0.622177881170218,0.095440872958085
COc1cc(OC)cc(-c2cccc(-c3ccc(O)cc3)c2)c1,CHEMBL381164,0.12640437,0.47032726,0.78367715449892,0.232711824404059
COc1ccc(/C=C/c2cc(OC)cc(OC)c2)cc1,CHEMBL296411,0.10659671,0.27405652,0.684841763375865,0.214598848040816
COc1cc(/C=C/c2cc(Cl)ccc2O)cc(OC)c1,CHEMBL206633,0.10770303,0.2922393,0.687927947247865,0.20949688408599
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC1=O,CHEMBL1790675,0.8752452,0.08407524,0.756145933312765,0.422885522172955
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,CHEMBL1790690,0.85326874,0.081504285,0.764733191098593,0.414655090163152
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CCC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCC)C(=O)N(C)[C@H](CC(C)C)C(=O)NC(C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372456,0.9549173,0.1035018,0.726972302704942,0.422348209039917
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,CHEMBL1790689,0.8603028,0.08764225,0.769837733602687,0.416020970277043
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,CHEMBL64391,0.59599745,0.7539085,0.591702250375539,-0.002370203727045
