tSNE_0,tSNE_1,Label
0.33195704,0.2981157,0
0.4745422,0.4223969,0
0.31814647,0.2986079,0
0.073817134,0.059874475,0
0.22690156,0.22942196,0
0.022960663,0.11749348,0
0.81924844,0.62223834,0
0.96174794,0.3543374,0
0.012669444,0.11091697,0
0.9671937,0.31784678,0
0.022129059,0.10353312,0
0.3163256,0.2939389,0
0.031201184,0.061436206,0
0.076547265,0.04412788,0
0.2118848,0.21114409,0
0.38980153,0.4386462,0
0.88137126,0.5488777,0
0.8421744,0.51514065,0
0.8764321,0.5150738,0
0.83427316,0.06184724,0
0.8425422,0.06239617,0
0.85613465,0.06959364,0
0.80800027,0.066744,0
0.85465366,0.06003678,0
0.7964551,0.06008196,0
0.83741057,0.63316035,0
0.5990192,0.6676806,0
0.7245685,0.7995852,0
0.74614376,0.081306726,0
0.8314605,0.54488397,0
0.8880571,0.50544125,0
0.84225285,0.5643011,0
0.63288534,0.37016946,0
0.6560762,0.13363114,0
0.37707514,0.52928954,0
0.40483472,0.627992,0
0.36902517,0.3322243,0
0.44047707,0.52818227,0
0.45492467,0.27052164,0
0.39821243,0.24221298,0
0.5303084,0.4855189,0
0.45551193,0.5630255,0
0.53319913,0.49555412,0
0.593398,0.66518176,0
0.40098158,0.2498387,0
0.93811053,0.28428447,0
0.5412684,0.48462895,0
0.6048041,0.64970934,0
0.07610011,0.07387778,0
0.6478212,0.3736557,0
0.45672527,0.5627847,0
0.4217619,0.5699161,0
0.5841655,0.36564997,0
0.57763004,0.8424258,0
0.9890237,0.313317,0
0.98057944,0.30170166,0
0.98272455,0.3166625,0
0.6586047,0.13655582,0
0.46983665,0.6651163,0
0.6780769,0.3482897,0
0.54009396,0.2464283,0
0.965207,0.3219205,0
0.47203493,0.66423875,0
0.07123178,0.049128383,0
0.32393178,0.28384274,0
0.46983665,0.6651163,0
0.37558126,0.44770062,0
0.59662193,0.8333161,0
0.5995853,0.84757006,0
0.05046749,0.13780373,0
0.46663538,0.48355117,0
0.88998085,0.5495441,0
0.5783067,0.8458048,0
0.58565253,0.8731341,0
0.57205087,0.8668462,0
0.8404939,0.57299405,0
0.8928692,0.5328735,0
0.8819486,0.5246649,0
0.845229,0.53891677,0
0.53587306,0.24278577,0
0.9804011,0.2862575,0
0.9916748,0.31661427,0
0.031118214,0.02100727,0
0.6048041,0.64970934,0
0.4329158,0.53899,0
0.37056667,0.33045942,0
0.6337527,0.15721115,0
0.6498217,0.14458919,0
0.68202436,0.35888183,0
0.67308277,0.33488232,0
0.042268693,0.07982755,0
0.062248588,0.11133486,0
0.03787756,0.08567014,0
0.37855852,0.7850356,0
0.37014794,0.83122855,0
0.56104213,0.9468498,0
0.5208508,0.9110058,0
0.35870636,0.8070179,0
0.5431506,0.874988,0
0.84322613,0.5825723,0
0.06447166,0.08891672,0
0.21231917,0.22962771,0
0.5130134,0.5250664,0
0.6341528,0.34403738,0
0.24146324,0.21161358,0
0.84269357,0.62567055,0
0.8276391,0.6342279,0
0.028948843,0.16959672,0
0.052127063,0.08217648,0
0.017632544,0.10965726,0
0.07184869,0.10461399,0
0.027568638,0.122707725,0
0.64399403,0.31933662,0
0.98718494,0.32625514,0
0.66499186,0.3644463,0
0.55649465,0.9228513,0
0.57584745,0.86159706,0
0.24441722,0.19811095,0
0.7880532,0.1410616,0
0.3648521,0.80838776,0
0.38483876,0.8452846,0
0.37281704,0.8215376,0
0.38334554,0.78333724,0
0.3748397,0.80312824,0
0.3530594,0.8226707,0
0.37357762,0.82719004,0
0.36461937,0.7900862,0
0.3794062,0.7804757,0
0.3864678,0.83014774,0
0.3857538,0.83457446,0
0.9932035,0.330568,0
0.7895754,0.26074046,0
0.5414233,0.20882328,0
0.6632688,0.33889055,0
0.63571817,0.35928875,0
0.5396843,0.24610825,0
0.45531797,0.27999038,0
0.53381926,0.51699406,0
0.38141453,0.53255004,0
0.64663845,0.35463333,0
0.65151477,0.1566748,0
0.23525494,0.20058264,0
0.43492007,0.5367721,0
0.5470929,0.85719746,0
0.68318325,0.36832207,0
0.6337527,0.15721115,0
0.028948843,0.16959672,0
0.4616785,0.49243864,0
0.45730805,0.5047962,0
0.41319823,0.63404804,0
0.4558291,0.6450012,0
0.94364667,0.28689462,0
0.38210714,0.24628188,0
0.42780417,0.25528875,0
0.58410174,0.36565888,0
0.8501936,0.57600933,0
0.8739823,0.57339275,0
0.8732842,0.5739151,0
0.8952668,0.5514655,0
0.8869165,0.53203416,0
0.5416098,0.20680906,0
0.67327887,0.3550674,0
0.67131245,0.3527493,0
0.45522648,0.28236866,0
0.9617528,0.35425496,0
0.3589308,0.82676435,0
0.7245685,0.7995852,0
0.7223059,0.8058293,0
0.71770316,0.19338618,0
0.8182835,0.2593314,0
0.41634977,0.80598,0
0.96995914,0.2936195,0
0.98502415,0.33448568,0
0.63128567,0.4565347,0
0.69830984,0.6389969,0
0.69129384,0.65137655,0
0.6717286,0.6335053,0
0.7063841,0.64363027,0
0.5601715,0.8481405,0
0.6513171,0.34139764,0
0.6553806,0.14933294,0
0.7936612,0.79640746,0
0.8405818,0.0756138,0
0.7971472,0.07295367,0
0.46209875,0.48238933,0
0.6428148,0.18550134,0
0.689518,0.6292985,0
0.57965964,0.16880995,0
0.4847552,0.42015553,0
0.5042072,0.486908,0
0.6184714,0.2804759,0
0.486726,0.40406546,0
0.8411523,0.593609,0
0.84886545,0.6091078,0
0.40601623,0.8512964,0
0.6770615,0.62350017,0
0.3615796,0.7236731,0
0.8100507,0.79169804,0
0.8786967,0.5397259,0
0.87795997,0.526702,0
0.79781437,0.053725004,0
0.8362418,0.075692445,0
0.84369725,0.05418846,0
0.3677914,0.7855804,0
0.3611539,0.8055825,0
0.62108237,0.74770075,0
0.7799041,0.79533386,0
0.7942381,0.790553,0
0.59451175,0.6572153,0
0.73980576,0.035687357,0
0.7558515,0.08789581,0
0.7223059,0.8058293,0
0.43170294,0.6454432,0
0.47468916,0.4229466,0
0.48527604,0.4137791,0
0.52265304,0.97616863,0
0.53861606,1,0
0.5374322,0.9954008,0
0.74513406,0.08611289,0
0.6621424,0.32460165,0
0.60963994,0.2755925,0
0.6334564,0.05399865,0
0.7864884,0.79231346,0
0.7624704,0.12520397,0
0.76135254,0.10288221,0
0.7441076,0.031425327,0
0.78529847,0.7809595,0
0.41213316,0.6411631,0
0.785432,0.22294924,0
0.5952639,0.6721447,0
0.59858483,0.6608334,0
0.6642564,0.32365358,0
0.6499875,0.3259322,0
0.75239575,0.5621899,0
0.644783,0.32379276,0
0.43562686,0.6554873,0
0.6040037,0.6706253,0
0.599898,0.674589,0
0.52529156,0.975597,0
0.5359544,0.9911791,0
0.7309529,0.037749022,0
0.6575415,0.47031656,0
0.8579197,0.52300274,0
0.8844209,0.55782187,0
0.86949253,0.5481725,0
0.8647697,0.5188152,0
0.87825215,0.55188656,0
0.41887033,0.6362752,0
0.8328337,0.575193,0
0.7590205,0.567436,0
0.48863912,0.17252913,0
0.65216196,0.34576654,0
0.61380124,0.75241923,0
0.82419187,0.60031706,0
0.4264688,0.28418815,0
0.41936523,0.80491793,0
0.5412867,0.50291497,0
0.5219612,0.8354495,0
0.6447976,0.34260836,0
0.81946206,0.6201936,0
0.488501,0.41908702,0
0.6534029,0.4462271,0
0.63778996,0.4566715,0
0.3535499,0.65187544,0
0.61769927,0.42409402,0
0.5219963,0.83542985,0
0.608926,0.27676582,0
0.981012,0.33567387,0
0.9617654,0.31355262,0
0.5489858,0.7397166,0
0.55793685,0.7250922,0
0.5538784,0.71832436,0
0.5525591,0.70949656,0
0.5441987,0.7160325,0
0.79787767,0.2319425,0
0.55781114,0.71507764,0
0.79140675,0.16026753,0
0.78782815,0.19308037,0
0.6891023,0.6419035,0
0.36155635,0.72361755,0
0.530434,0.48500293,0
0.6035033,0.6639556,0
0.672252,0.6212549,0
0.53755397,0.4989481,0
0.6337527,0.15721115,0
0.3452896,0.56570005,0
0.5339822,0.5173752,0
0.9788747,0.32779235,0
0.96028256,0.31785035,0
0.345369,0.56600785,0
0.68233854,0.37395802,0
0.5239144,0.5249917,0
0.3996679,0.55043256,0
0.4176632,0.55799335,0
0.47156942,0.6529452,0
0.71385247,0.18946882,0
0.7969538,0.18271591,0
0.78303385,0.19283472,0
0.799145,0.77146447,0
0.75654644,0.5721377,0
0.8207106,0.21706113,0
0.79485536,0.21857473,0
0.8011775,0.21282102,0
0.7998526,0.22374637,0
0.42066652,0.2939946,0
0.6664283,0.35618758,0
0.32511717,0.4870557,0
0.32913062,0.47746682,0
0.5261343,0.98266494,0
0.7876042,0.18024935,0
0.31454408,0.46155474,0
0.31395537,0.46557152,0
0.30434692,0.4564306,0
0.7808925,0.24062234,0
0.79506624,0.23736292,0
0.77133715,0.09253022,0
0.61805975,0.28060746,0
0.7763503,0.15633309,0
0.7814455,0.7879864,0
0.56058174,0.70711005,0
0.77938396,0.21863177,0
0.8089765,0.20456828,0
0.54496115,0.5739516,0
0.6657979,0.3475988,0
0.7663454,0.21955666,0
0.35711545,0.77618885,0
0.5812767,0.16739261,0
0.7539924,0.5750131,0
0.19517681,0.17173156,0
0.812563,0.2382076,0
0.8232834,0.22725669,0
0.58243674,0.17206362,0
0.77445966,0.2388494,0
0.7445947,0.062392294,0
0.7436066,0.042870045,0
0.75156873,0.03218329,0
0.8415185,0.6416571,0
0.80613554,0.21349324,0
0.8055757,0.2385315,0
0.7821526,0.80507505,0
0.53675365,0.579629,0
0.7551519,0.556419,0
0.7926663,0.1873262,0
0.6743297,0.6271465,0
0.54049397,0.57957625,0
0.53152925,0.56741035,0
0.79928994,0.7930559,0
0.3061319,0.46888518,0
0.29635587,0.49217817,0
0.7286066,0.8053756,0
0.7516562,0.56996715,0
0.7649307,0.56034875,0
0.7923566,0.7690929,0
0.8068092,0.7941537,0
0.80356896,0.76464605,0
0.8061142,0.22946827,0
0.82811266,0.5690578,0
0.83313566,0.6264164,0
0.8412081,0.6318015,0
0.7145902,0.79694337,0
0.4606697,0.46923277,0
0.323949,0.45824766,0
0.7899378,0.15310702,0
0.6199615,0.445625,0
0.19912407,0.17530346,0
0.62197584,0.74809986,0
0.587617,0.18232216,0
0.6531923,0.46509716,0
0.45060557,0.56385046,0
0.6851766,0.63704467,0
0.6935306,0.64911425,0
0.6681495,0.6342708,0
0.6751541,0.6374861,0
0.48058063,0.40839148,0
0.48667926,0.4038979,0
0.78764015,0.80381274,0
0.65749866,0,0
0.5492529,0.7228497,0
0.55337375,0.7265282,0
0.57433915,0.93945324,0
0.7313865,0.036105216,0
0.7327239,0.104237705,0
0.59597075,0.29250872,0
0.018011034,0.072576314,0
0.55645365,0.7328281,0
0.7906112,0.2261683,0
0.8006926,0.23636162,0
0.79661244,0.80320275,0
0.8208193,0.58835316,0
0.83265734,0.61502194,0
0.8386913,0.6430042,0
0.7471045,0.11866814,0
0.7886156,0.7864295,0
0.692117,0.6380918,0
0.69541866,0.6334513,0
0.78988993,0.17785288,0
0.7957517,0.7849084,0
0.80753857,0.77543783,0
0.5568339,0.7394519,0
0.56737417,0.7162418,0
0.80650336,0.25012356,0
0.31111646,0.47754088,0
0.29459178,0.4865867,0
0.5978432,0.2820882,0
0.8011475,0.25035167,0
0.5407427,0.7261555,0
0.5610179,0.71874106,0
0.5630224,0.73531455,0
0.5640951,0.7259102,0
0.7985288,0.7498803,0
0.31862378,0.47956908,0
0.31335586,0.49077904,0
0.31222162,0.47335428,0
0.7840488,0.24586146,0
0.79357207,0.24477972,0
0.54319394,0.56300133,0
0.53932077,0.574467,0
0.53693473,0.5690386,0
0.81081563,0.21464342,0
0.31862378,0.47956908,0
0.31564343,0.49322107,0
0.8012512,0.7762423,0
0.54624146,0.70392954,0
0.54666173,0.73269707,0
0.78725845,0.23294899,0
0.55342865,0.8994645,1
0.56646067,0.9028473,1
0.24888825,0.18733548,1
0.36546895,0.8694482,1
0.39351463,0.8468505,1
0.39505833,0.8328498,1
0.6918553,0.07274306,1
0.73312277,0.392116,1
0.7331562,0.39246753,1
0.73438513,0.418265,1
0.7321613,0.41198164,1
0.37611207,0.43905595,1
0.73690367,0.26110488,1
0.59058666,0.9347328,1
0.5318535,0.92732894,1
0.58560705,0.8493004,1
0.59686327,0.8315562,1
0.59010446,0.8630793,1
0.5697075,0.9379442,1
0.584387,0.86876327,1
0.55764896,0.9601364,1
0.22914732,0.19488738,1
0.23991033,0.18102013,1
0.38377702,0.2465983,1
0.4403032,0.68848836,1
0.4329778,0.62909997,1
0.5768168,0.9357439,1
0.6690933,0.03343889,1
0.37753478,0.44425398,1
0.8178045,0.59238863,1
0.84040856,0.61602974,1
0.8459677,0.60790145,1
0.76292366,0.116820365,1
0.64744717,0.36902362,1
0.6062026,0.88567245,1
0.42279792,0.6200179,1
0.42083457,0.6456242,1
0.35064375,0.79227436,1
0.23409024,0.19431554,1
0.43698674,0.6889286,1
0.39366454,0.837005,1
0.53871864,0.9236895,1
0.62318474,0.35157433,1
0.539878,0.9141049,1
0.36927098,0.8581116,1
0.39654255,0.84109557,1
0.36727208,0.8570026,1
0.36408162,0.86787945,1
0.41833067,0.6235504,1
0.45616668,0.6388108,1
0.4454887,0.6276086,1
0.63309157,0.010967195,1
0.63709325,0.010137886,1
0.63710785,0.004752606,1
0.6665725,0.037841707,1
0.6546297,0.054995388,1
0.6992341,0.33098134,1
0.69571483,0.32968336,1
0.7397435,0.09399375,1
0.69443864,0.07370132,1
0.6918553,0.07274306,1
0.695303,0.33087847,1
0.5472717,0.1525513,1
0.4989856,0.13702503,1
0.50635475,0.122879416,1
0.010792732,0.06506285,1
0.43677366,0.68903565,1
0.5421063,0.11419827,1
0.5118116,0.10675904,1
0.7496501,0.1020602,1
0.4414867,0.6409254,1
0.8096017,0.08780724,1
0.75203294,0.10576451,1
0.6408043,0.026719779,1
0.63892597,0.03394437,1
0.63373744,0.05952406,1
0.65633047,0.08702001,1
0.65224135,0.05070731,1
0.65331805,0.011644423,1
0.6376006,0.05938804,1
0.7595652,0.10825655,1
0.77478033,0.0799385,1
0.44285208,0.65455496,1
0.4361114,0.64709085,1
0.44647717,0.6321013,1
0.44279227,0.6575498,1
0.4182438,0.6491294,1
0.42274672,0.6287505,1
0.63683325,0.02916044,1
0.6574537,0.014202505,1
0.6330697,0.005379677,1
0.6599525,0.08161667,1
0.74205405,0.027356088,1
0.42566818,0.6251225,1
0.53084385,0.4975455,1
0.8203543,0.6026994,1
0.83666575,0.620221,1
0.7097839,0.2563861,1
0.010792732,0.06506285,1
0.65178007,0.016815096,1
0.64273024,0.031631738,1
0.6661862,0.029562473,1
0.656267,0.08189857,1
0.6577454,0.05191323,1
0.65509534,0.047566146,1
0.49341673,0.12982321,1
0.66406506,0.13525775,1
0.50750893,0.14605069,1
0.5164579,0.0942598,1
0.55724144,0.07211554,1
0.5626069,0.07347146,1
0.54211146,0.07402998,1
0.52585065,0.14759797,1
0.5180968,0.12800989,1
0.50951326,0.1337556,1
0.5127714,0.12021196,1
0.52982354,0.16014335,1
0.7829983,0.18747121,1
0.42750162,0.65162873,1
0.5262329,0.162453,1
0.54728067,0.15254849,1
0.52018714,0.115822494,1
0.66001403,0.0867888,1
0.51810277,0.12801322,1
0.55738384,0.09404439,1
0.50605947,0.11581272,1
0.54706234,0.12502909,1
0.5651614,0.06720957,1
0.78936934,0.7680211,1
0.33378878,0.65718335,1
0.33895922,0.64962965,1
0.63727504,0.053985626,1
0.65531224,0.01944092,1
0.66351193,0.033845276,1
0.5238723,0.15819165,1
0.5136559,0.08113164,1
0.5079536,0.0858691,1
0.50951326,0.1337556,1
0.5296335,0.14558613,1
0.5311453,0.15025368,1
0.5027118,0.085373014,1
0.5674751,0.08293113,1
0.5597825,0.077644765,1
0.52018714,0.115822494,1
0.5127378,0.1423541,1
0.782925,0.15074137,1
0.7110348,0.2553833,1
0.64538306,0.36150336,1
0.6330451,0.35764676,1
0.038157523,0.09356853,1
0.7359226,0.016894192,1
0.33316374,0.6468448,1
0.33538106,0.66186243,1
0.5580157,0.8368918,1
0.7342912,0.79650986,1
0.76983976,0.5508524,1
0.74074274,0.09067708,1
0.7355216,0.01418373,1
0.7330173,0.26208815,1
0.7479486,0.4129681,1
0.74624693,0.41486645,1
0.7345493,0.26135924,1
0.53960896,0.12507057,1
0.5488087,0.06447187,1
0.54393166,0.075865746,1
0.7807634,0.15987363,1
0.74035937,0.42349708,1
0.32071933,0.6446109,1
0.50419587,0.48701674,1
0.53960896,0.12507057,1
0.56165206,0.09639129,1
0.56087226,0.09173691,1
0.5974614,0.27826965,1
0.32878488,0.63396084,1
0.7683659,0.55277884,1
0.5409975,0.55748737,1
0.8226055,0.2166798,1
0.31845474,0.6537489,1
0.64336073,0.41222873,2
0.644555,0.415524,2
0.6190493,0.4167932,2
0.6464639,0.4680413,2
0.6451254,0.44992614,2
0.37128112,0.34388292,2
0.6292878,0.46517503,2
0.6243668,0.46407983,2
0.37707406,0.5292958,2
0.37044972,0.3461531,2
0.6503159,0.45760158,2
0.66079044,0.45966518,2
0.64797056,0.4364977,2
0.6128952,0.4394792,2
0.6161526,0.44246152,2
0.3742645,0.340725,2
0.6358055,0.47257605,2
0.63634866,0.46300405,2
0.642146,0.4426936,2
0.6505203,0.45271468,2
0.6595926,0.4461034,2
0.79043865,0.11265308,2
0.5122834,0.076085925,2
0.528532,0.086879045,2
0.43898097,0.6231901,2
0.5470246,0.063183874,2
0.5114284,0.08975363,2
0.5259005,0.07730514,2
0.5440201,0.114067465,2
0.54772973,0.12275037,2
0.50780797,0.09250361,2
0.7305752,0.4236896,2
0.5083835,0.07747358,2
0.3309585,0.6504521,2
0.7333706,0.42082706,2
0.32085323,0.65655446,2
0.52823937,0.07784462,2
0.5262321,0.08656588,2
0.32919616,0.66445106,2
0.34090337,0.65420383,2
0.32334867,0.6467188,2
0.3281588,0.65921605,2
