tSNE_0,tSNE_1,Label
0.779601,0.54699284,0
0.7799287,0.54734963,0
0.96132934,0.047035336,0
0.95391625,0.035827637,0
0.77806115,0.43882775,0
0.9626563,0.05327356,0
0.66704684,0.12758505,0
0.7752105,0.45289806,0
0.8539525,0.82185256,0
0.25144118,0.17212817,0
0.532321,0.43862316,0
0.5321133,0.43800113,0
0.9565835,0.14871517,0
0.5865613,0.3437912,0
0.2857319,0.120236754,0
0.83086044,0.37312648,0
0.28142226,0.10758197,0
0.9489392,0.09047556,0
0.58667535,0.42927802,0
0.70537853,0.36439157,0
0.5387324,0.43671405,0
0.5313742,0.43070003,0
0.7705099,0.7712927,0
0.7728835,0.7563048,0
0.6778672,0.23920403,0
0.5493002,0.36532098,0
0.7932701,0.8447335,0
0.551983,0.35146132,0
0.2819691,0.06886521,0
0.28849375,0.24619989,0
0.2666198,0.1162996,0
0.7765745,0.7368789,0
0.007572472,0.49493715,0
0.25122082,0.10996553,0
0.013580859,0.4798602,0
0.26195174,0.1038129,0
0.55198526,0.35150325,0
0.27157477,0.11694515,0
0.2816746,0.09676579,0
0.3099005,0.23034364,0
0.5348369,0.47296107,0
0.7949901,0.87099624,0
0.77141637,0.7537902,0
0.7942472,0.89189863,0
0.83544016,0.74298155,0
0.8455826,0.77059853,0
0.9862822,0.012605786,0
0.8533163,0.73690814,0
0.99072576,0.010246128,0
0.85183567,0.7376636,0
0.8388526,0.86442685,0
0.64745456,0.49106205,0
0.91141856,0.100346774,0
0.8287934,0.764292,0
0.8024679,0.96374035,0
0.80301267,0.9564402,0
0.7402892,0.71141845,0
0.99521166,0.015924245,0
0.6640739,0.2525225,0
0.52601826,0.55484927,0
0.58883977,0.47570214,0
0.58727497,0.26057613,0
0.6247017,0.23497003,0
0.51115924,0.57512885,0
0.32623175,0.1974532,0
0.5682015,0.5233415,0
0.63207835,0.23670891,0
0.5907403,0.4442629,0
0.63785636,0.5035706,0
0.32623717,0.1976201,0
0.97856975,0.0054667294,0
0.5556324,0.5366342,0
0.80174863,0.36606112,0
0.25303268,0.078856826,0
0.82054776,0.8552598,0
0.632786,0.23877452,0
0.7811152,0.32623678,0
0.7835586,0.99987197,0
0.7594229,0.3928718,0
0.012675762,0.49956933,0
0.024261892,0.48147562,0
0.011552751,0.50817484,0
0.6781651,0.24384363,0
0.8309801,0.37656,0
0.777476,0.79154456,0
0.52145326,0.59108835,0
0.015085697,0.5192872,0
0.8309797,0.37655932,0
0.28549364,0.07904625,0
0.54239476,0.36121905,0
0.8309797,0.37655932,0
0.51523083,0.41878125,0
0.76071393,0.3986231,0
0.75835,0.4235751,0
0.25090268,0.13272443,0
0.5178746,0.520151,0
0.98111343,0.04874769,0
0.7602132,0.39193383,0
0.7629158,0.41749752,0
0.76857024,0.4021567,0
0.7983075,0.7184972,0
0.7794695,0.87750936,0
0.7740655,0.8539463,0
0.82675374,0.85030186,0
0.52037597,0.58772874,0
0.00022870302,0.49887118,0
0.011567295,0.5298043,0
0.25134292,0.17768726,0
0.8017483,0.36606097,0
0.95372057,0.021261245,0
0.5864587,0.26231802,0
0.6862615,0.25436765,0
0.5970682,0.33959514,0
0.77530813,0.7907361,0
0.81926334,0.8676509,0
0.25623083,0.092906445,0
0.26762182,0.15863347,0
0.27775013,0.13281709,0
0.72455645,0.29910266,0
0.76686394,0.2670974,0
0.6920245,0.51588327,0
0.72996366,0.52837026,0
0.72080123,0.28162685,0
0.7026592,0.43346012,0
0.8023459,0.7469255,0
0.26166642,0.15359357,0
0.31625342,0.20994303,0
0.593274,0.24588843,0
0.85448956,0.8785733,0
0.29630497,0.28287172,0
0.78650993,0.767982,0
0.8103904,0.8910813,0
0.30251503,0.1515165,0
0.26703227,0.1497195,0
0.2800942,0.11580917,0
0.25335503,0.100806475,0
0.25722414,0.1073167,0
0.9904914,0.031367242,0
0.011748314,0.5160815,0
0.7560024,0.7262113,0
0.7764931,0.4165893,0
0.7688368,0.40116686,0
0.2926391,0.25872654,0
0.68672454,0.7943822,0
0.72962326,0.2682622,0
0.7605984,0.3032382,0
0.761961,0.2533266,0
0.7419495,0.31780365,0
0.7396442,0.27024728,0
0.7426258,0.26398915,0
0.76338404,0.26042557,0
0.7384587,0.2813806,0
0.7343472,0.30162686,0
0.7521032,0.26959115,0
0.7535407,0.27676046,0
0.026429772,0.49352646,0
0.710781,0.9354841,0
0.8076293,0.6649505,0
0.59489954,0.58062685,0
0.8541398,0.8385748,0
0.52280784,0.59272087,0
0.5631343,0.37649968,0
0.5993256,0.51844764,0
0.5259887,0.55561244,0
0.77337986,0.71609473,0
0.6757893,0.24132016,0
0.3033547,0.2765566,0
0.5890479,0.38805556,0
0.5940943,0.35642982,0
0.9940008,0.030395538,0
0.68625915,0.25436226,0
0.3025146,0.15151504,0
0.6577973,0.1783647,0
0.9566022,0.14827693,0
0.96010023,0.019154191,0
0.78005326,0.322932,0
0.5200906,0.49001798,0
0.28308707,0.18417561,0
0.6600953,0.14920098,0
0.78348905,1.0000001,0
0.8284162,0.85217273,0
0.81771916,0.8124743,0
0.792886,0.71361107,0
0.9812827,0.050047487,0
0.77679586,0.8594188,0
0.85801816,0.84723735,0
0.78321,0.80878234,0
0.77356786,0.7832838,0
0.570772,0.32122922,0
0.007938087,0.50428617,0
0.74669963,0.27881995,0
0.914367,0.098370016,0
0.91248715,0.099594235,0
0.8088304,0.9044331,0
0.60667413,0.74333745,0
0.7564038,0.23645192,0
0.02688241,0.48632473,0
0.01576233,0.50634587,0
0.7929156,0.4631042,0
0.6624571,0.62004596,0
0.6657418,0.6242047,0
0.67264456,0.71212924,0
0.55139416,0.4635574,0
0.7689941,0.45920557,0
0.8327558,0.8661463,0
0.66989994,0.24727231,0
0.7486111,0.935073,0
0.78149813,0.68541944,0
0.83468443,0.71199083,0
0.5395005,0.52521193,0
0.6955518,0.3564785,0
0.65918154,0.623912,0
0.79287297,0.98052895,0
0.74893993,0.76456076,0
0.5675616,0.56905204,0
0.8076894,0.80891323,0
0.7572861,0.7833129,0
0.8013699,0.75083876,0
0.79166305,0.780977,0
0.71690226,0.22768745,0
0.67040384,0.7014477,0
0.78513604,0.49921122,0
0.7340591,0.94057417,0
0.78849745,0.8687148,0
0.7853649,0.884267,0
0.8389284,0.72358483,0
0.7815373,0.68580556,0
0.8460732,0.7652235,0
0.7467966,0.29302567,0
0.72493273,0.27476555,0
0.7707206,0.6551788,0
0.7321889,0.9122647,0
0.7417898,0.9265404,0
0.63365656,0.506156,0
0.8221705,0.72616184,0
0.8627974,0.80470777,0
0.913064,0.099202335,0
0.95777714,0.035452306,0
0.7569717,0.79476327,0
0.79703903,0.8248753,0
0.6561396,0.4971993,0
0.7230489,0.8582781,0
0.6936774,0.5323793,0
0.8127215,0.7161092,0
0.7616917,0.8183561,0
0.72387743,0.7341696,0
0.6551804,0.29967088,0
0.7350983,0.89386946,0
0.8259332,0.78612274,0
0.8154907,0.75092083,0
0.81962115,0.70847315,0
0.73297346,0.88306,0
0.9637745,0.02234906,0
0.7064513,0.9210019,0
0.6417308,0.50018346,0
0.63528615,0.5052103,0
0.8025214,0.86433744,0
0.8087294,0.8633054,0
0.63190407,0.65460515,0
0.83674943,0.8857158,0
0.7268441,0.31758744,0
0.63944525,0.5024562,0
0.6394494,0.5024515,0
0.66619605,0.49547735,0
0.66868496,0.4977994,0
0.8261084,0.7733793,0
0.8038244,0.5244358,0
0.038271427,0.50210893,0
0.7786241,0.8393132,0
0.77209145,0.87616026,0
0.7675139,0.765182,0
0.7893159,0.8364383,0
0.95841146,0.027094781,0
0.7910784,0.73730946,0
0.63222665,0.6577766,0
0.9620651,0.035583258,0
0.8203306,0.8566719,0
0.9335513,0.11388826,0
0.8097117,0.74901557,0
0.6614491,0.14901426,0
0.7299248,0.21677113,0
0.5818388,0.5335554,0
0.51088655,0.5923934,0
0.75927633,0.70014656,0
0.7812546,0.73844004,0
0.96869254,0.10900658,0
0.80641174,0.49458456,0
0.8017266,0.49288988,0
0.95112634,0.08509287,0
0.9520261,0.08012009,0
0.5112143,0.58898413,0
0.8659215,0.77111626,0
0.0151510835,0.53218836,0
0.018095076,0.5320042,0
0.70994586,0.47110873,0
0.72105366,0.46972144,0
0.7224264,0.46252483,0
0.73590857,0.42559674,0
0.7219118,0.46883723,0
0.7018549,0.8364475,0
0.7165769,0.45762968,0
0.75711775,0.8954221,0
0.6727615,0.8350853,0
0.6638299,0.63149637,0
0.9443263,0.06924242,0
0.56507754,0.52509284,0
0.6370395,0.5042058,0
0.669937,0.7007106,0
0.5896212,0.51115096,0
0.68625915,0.25436226,0
0.9577311,0.08247486,0
0.5819605,0.52289385,0
0.00951165,0.48512158,0
0.016236246,0.4944589,0
0.7405758,0.5197779,0
0.99482906,0.022259504,0
0.5793708,0.52947265,0
0.942672,0.08074722,0
0.7182109,0.25695378,0
0.7043664,0.35569614,0
0.80738723,0.9078038,0
0.68060213,0.85723686,0
0.67345876,0.8377602,0
0.9830176,0.06527904,0
0.6338848,0.6551528,0
0.68769413,0.8648062,0
0.6946677,0.82996637,0
0.6900527,0.8488709,0
0.6963319,0.829931,0
0.6657501,0.14744344,0
0.76153064,0.729096,0
0.5826974,0.4009782,0
0.5849052,0.41820312,0
0.6690348,0.49792755,0
0.6736812,0.82612514,0
0.64512634,0.19252211,0
0.64512634,0.19252211,0
0.6505397,0.18058759,0
0.69712585,0.85845935,0
0.69951147,0.81898713,0
0.8316556,0.8166839,0
0.8415711,0.8619716,0
0.7518858,0.90725803,0
0.7353128,0.8951294,0
0.70757806,0.45408806,0
0.9868269,0.0855107,0
0.69030815,0.8729457,0
0.5357673,0.64850914,0
0.77896523,0.78047276,0
0.98905915,0.04683003,0
0.74331415,0.29560816,0
0.7435776,0.82095826,0
0.63424444,0.65296435,0
0.60742944,0.651602,0
0.698805,0.8467376,0
0.9785654,0.07571426,0
0.74893546,0.8027556,0
0.6846434,0.8671993,0
0.86013055,0.78915966,0
0.8408762,0.8291575,0
0.84077495,0.8378954,0
0.9882294,0.022677183,0
0.6903822,0.8695334,0
0.69820756,0.8412396,0
0.7339589,0.9252324,0
0.5249257,0.7315353,0
0.634774,0.6737383,0
0.6767505,0.8355751,0
0.6709833,0.7041125,0
0.5247233,0.7318703,0
0.5240691,0.13650611,0
0.73976475,0.9343136,0
0.6461264,0.16827512,0
0.5909728,0.40004367,0
0.91708386,0.096971035,0
0.6351859,0.6525,0
0.5959724,0.67618173,0
0.75002074,0.9239397,0
0.735047,0.93694246,0
0.96071225,0.073073626,0
0.6986901,0.84460926,0
0.5896196,0.66685784,0
0.82627535,0.84034383,0
0.8220177,0.82387775,0
0.71664923,0.4150956,0
0.5465424,0.5722036,0
0.5873918,0.4177816,0
0.7396754,0.8602007,0
0.81295145,0.50976473,0
0.24727777,0.19274288,0
0.95679647,0.12667456,0
0.86089575,0.8508372,0
0.81092286,0.4995465,0
0.6960345,0.1770944,0
0.6604333,0.6297731,0
0.66537976,0.6268852,0
0.66288674,0.69553727,0
0.6649692,0.6678649,0
0.7516533,0.76802516,0
0.7577399,0.7869601,0
0.7395461,0.91215837,0
0.020753145,0.49484557,0
0.6959878,0.45959133,0
0.7056675,0.4599064,0
0.6861291,0.50489163,0
0.80721074,0.7054074,0
0.828643,0.8696176,0
0.8697864,0.8339237,0
0.23603216,0.14384726,0
0.7143658,0.46081156,0
0.6922285,0.8446835,0
0.6940199,0.8425796,0
0.739943,0.9266913,0
0.8057633,0.76159656,0
0.80053973,0.75100267,0
0.9867562,0.024990886,0
0.82146466,0.7548839,0
0.73462975,0.89474064,0
0.66322196,0.62995946,0
0.66264355,0.6250798,0
0.6808791,0.84448725,0
0.74350685,0.9308036,0
0.9806733,0.07044378,0
0.72087765,0.46272203,0
0.7190707,0.4386527,0
0.7069234,0.8758741,0
0.6456146,0.18486223,0
0.65068895,0.17952773,0
0.5572719,0.5621042,0
0.7081779,0.86015236,0
0.70757306,0.47723177,0
0.71686375,0.4705756,0
0.7138902,0.47996527,0
0.7153312,0.4785775,0
0.9787565,0.064942,0
0.5798825,0.40320054,0
0.57680714,0.43647796,0
0.6456146,0.18486223,0
0.6968373,0.85656023,0
0.70640355,0.9195037,0
0.52485204,0.6423229,0
0.5238964,0.13654119,0
0.52389693,0.13655025,0
0.6903277,0.8656728,0
0.5798825,0.40320054,0
0.5768,0.4364782,0
0.9848998,0.06342569,0
0.7356379,0.42567873,0
0.71142733,0.46838763,0
0.7008482,0.87615705,0
0.7100907,0.50646055,1
0.77295834,0.44291213,1
0.2931813,0.28027058,1
0.73826194,0.35992256,1
0.7340085,0.32672608,1
0.7092371,0.3169616,1
0.561884,0.09193343,1
0.5936141,0.7126173,1
0.5937432,0.72986984,1
0.5829666,0.75271666,1
0.5838942,0.75548196,1
0.515551,0.41873145,1
0.77937305,0.6765126,1
0.9592198,0.059859484,1
0.76768124,0.4495589,1
0.75503314,0.41912803,1
0.7567229,0.40848297,1
0.76269954,0.43035457,1
0.7675508,0.44646657,1
0.76239634,0.42177263,1
0.76962394,0.44437653,1
0.29845577,0.26840723,1
0.29464385,0.24908681,1
0.020852745,0.47877038,1
0.6906265,0.36430132,1
0.7295585,0.23738289,1
0.70131165,0.5149257,1
0.5521408,0.12920558,1
0.51532006,0.41952196,1
0.80046886,0.7887356,1
0.7934026,0.7810879,1
0.79439133,0.7803459,1
0.73830885,0.85872966,1
0.7678945,0.72768766,1
0.95666707,0.058566183,1
0.7387696,0.21672738,1
0.9473784,0.050544977,1
0.9496082,0.028067142,1
0.30109662,0.27998182,1
0.6905875,0.36382815,1
0.71589845,0.30365515,1
0.7660025,0.4535758,1
0.742805,0.76483345,1
0.76978844,0.44683465,1
0.73810697,0.36502355,1
0.7249026,0.30129033,1
0.73697466,0.36588562,1
0.7368914,0.36242762,1
0.7414243,0.2125648,1
0.7776521,0.3170504,1
0.94907665,0.04459828,1
0.6607548,0.39132816,1
0.66075516,0.39132726,1
0.6607547,0.39132598,1
0.5521408,0.12920558,1
0.6574692,0.31125104,1
0.77957356,0.9076162,1
0.77643824,0.91136825,1
0.80420935,0.72925454,1
0.56188416,0.09193316,1
0.5618841,0.09193319,1
0.75901026,0.83475685,1
0.75870484,0.658522,1
0.5293081,0.61468107,1
0.5589378,0.6269494,1
0.26841187,0.060665637,1
0.016837597,0.4782231,1
0.5730799,0.64125556,1
0.56598574,0.6286959,1
0.7373409,0.68353885,1
0.94424355,0.057043135,1
0.73218274,0.5083539,1
0.7395257,0.69126767,1
0.6615173,0.32133672,1
0.6628529,0.31989473,1
0.6551804,0.29967088,1
0.6932445,0.3287856,1
0.6574668,0.3112535,1
0.550553,0.11827475,1
0.6573086,0.29694778,1
0.7400477,0.69292086,1
0.81809366,0.7110804,1
0.73770654,0.49700934,1
0.9259015,0.08883318,1
0.94112545,0.05888754,1
0.7371594,0.49844968,1
0.9473665,0.040167272,1
0.7405552,0.21538135,1
0.6616307,0.32122985,1
0.55127275,0.118356526,1
0.6607536,0.39132434,1
0.6932447,0.32878554,1
0.80702937,0.69978654,1
0.7359454,0.22407502,1
0.5954846,0.42920363,1
0.8024579,0.78023124,1
0.7948511,0.7487844,1
0.008804858,0.5244636,1
0.26841187,0.060665637,1
0.54860526,0.120788485,1
0.6627945,0.31994647,1
0.5521408,0.12920558,1
0.6932445,0.3287856,1
0.6613965,0.30631614,1
0.6613965,0.30631614,1
0.9662137,0.09624088,1
0.6862997,0.21378484,1
0.5394882,0.614069,1
0.5564965,0.63560987,1
0.55930734,0.6550375,1
0.5569183,0.65351033,1
0.5518391,0.7224921,1
0.56563544,0.6101348,1
0.56113183,0.61947876,1
0.56371117,0.6425552,1
0.5552561,0.6231457,1
0.57409495,0.62019265,1
0.6708089,0.8277637,1
0.9462234,0.060813725,1
0.57812786,0.6187035,1
0.75870365,0.6585232,1
0.5641667,0.63501126,1
0.6932447,0.32878554,1
0.56112784,0.6194788,1
0.56876653,0.664747,1
0.5543746,0.62584955,1
0.5767634,0.6322463,1
0.5376465,0.61977947,1
0.74944246,0.92416847,1
0.70790434,0.22023982,1
0.7062341,0.20006162,1
0.65731114,0.29694575,1
0.54860526,0.120788485,1
0.5521408,0.12920558,1
0.5700554,0.6100791,1
0.5454033,0.7192836,1
0.5436822,0.7140725,1
0.56370926,0.6425507,1
0.5733079,0.61997736,1
0.5694538,0.62315565,1
0.5464086,0.7225024,1
0.5833428,0.60131323,1
0.5538743,0.6466693,1
0.5641667,0.63501126,1
0.54441315,0.6087544,1
0.7334863,0.84575355,1
0.0064274073,0.5156848,1
0.7611207,0.7007996,1
0.65436304,0.72305095,1
0.26793692,0.09429267,1
0.8541464,0.79213345,1
0.70850897,0.20197451,1
0.70905024,0.21421364,1
0.6621009,0.34178725,1
0.9720355,0.057495385,1
0.6380405,0.6887579,1
0.8110727,0.72612107,1
0.8542665,0.79474616,1
0.7963395,0.674366,1
0.591568,0.7053797,1
0.5520087,0.7395912,1
0.7972054,0.6751711,1
0.5751594,0.6494221,1
0.5517841,0.6848559,1
0.5507721,0.7166077,1
0.74217874,0.8720648,1
0.5898127,0.732081,1
0.6963628,0.20355979,1
0.56897163,0.5645656,1
0.5751594,0.6494221,1
0.57244724,0.67047334,1
0.5661988,0.6608463,1
0.813514,0.41826293,1
0.86472595,0.8745905,1
0.6435862,0.6796583,1
0.524609,0.6423602,1
0.68590516,0.8165612,1
0.6939381,0.20300865,1
0.82103884,0.6858687,2
0.8267671,0.43452346,2
0.7324039,0.86593175,2
0.8058797,0.5056168,2
0.80880797,0.46919915,2
0.5877127,0.25976765,2
0.81138,0.5288888,2
0.8126784,0.52209365,2
0.021026552,0.51913893,2
0.58815217,0.25875723,2
0.80300856,0.47147965,2
0.8059305,0.47611403,2
0.82629454,0.44884124,2
0.8178729,0.51128507,2
0.82116914,0.5125964,2
0.5868503,0.26167893,2
0.82039803,0.47991842,2
0.80876935,0.49233633,2
0.79638875,0.45247442,2
0.80725634,0.46849704,2
0.8049103,0.5021243,2
0.03489381,0.5090894,2
0.5573925,0.6779392,2
0.54947555,0.6985571,2
0.73185134,0.26021808,2
0.55858994,0.6916829,2
0.5519372,0.67352027,2
0.553308,0.70609057,2
0.5730782,0.64125514,2
0.5767631,0.63224447,2
0.5519372,0.67352027,2
0.5810564,0.74764204,2
0.5573925,0.6779392,2
0.7078635,0.20844063,2
0.58209014,0.75153786,2
0.69309205,0.20560727,2
0.55330986,0.70609707,2
0.54947495,0.69855547,2
0.702935,0.21522295,2
0.70527506,0.20828408,2
0.69571877,0.20770735,2
0.7016026,0.22292209,2
